benchmark,expansion,iterations,run_number,symbols,symbol_size,testcase,type,throughput,goodput,unit
binary8,3,1,6,32,1600,FulcrumOuter,decoder,426.666667,426.666667,Mbs
binary8,3,1,7,32,1600,FulcrumOuter,decoder,483.018868,483.018868,Mbs
binary8,3,1,8,32,1600,FulcrumOuter,decoder,430.252101,430.252101,Mbs
binary8,3,1,9,32,1600,FulcrumOuter,decoder,449.122807,449.122807,Mbs
binary8,3,1,10,32,1600,FulcrumOuter,decoder,461.261261,461.261261,Mbs
binary8,3,1,11,32,1600,FulcrumOuter,decoder,433.898305,433.898305,Mbs
binary8,3,1,12,32,1600,FulcrumOuter,decoder,423.140496,423.140496,Mbs
binary8,3,1,13,32,1600,FulcrumOuter,decoder,393.846154,393.846154,Mbs
binary8,3,1,14,32,1600,FulcrumOuter,decoder,445.217391,445.217391,Mbs
binary8,3,1,15,32,1600,FulcrumOuter,decoder,423.140496,423.140496,Mbs
binary8,3,1,16,32,1600,FulcrumOuter,decoder,478.504673,478.504673,Mbs
binary8,3,1,17,32,1600,FulcrumOuter,decoder,433.898305,433.898305,Mbs
binary8,3,1,18,32,1600,FulcrumOuter,decoder,396.899225,396.899225,Mbs
binary8,3,1,19,32,1600,FulcrumOuter,decoder,461.261261,461.261261,Mbs
binary8,3,1,20,32,1600,FulcrumOuter,decoder,478.504673,478.504673,Mbs
binary8,3,1,21,32,1600,FulcrumOuter,decoder,437.606838,437.606838,Mbs
binary8,3,1,22,32,1600,FulcrumOuter,decoder,393.846154,393.846154,Mbs
binary8,3,1,23,32,1600,FulcrumOuter,decoder,403.149606,403.149606,Mbs
binary8,3,1,24,32,1600,FulcrumOuter,decoder,445.217391,445.217391,Mbs
binary8,3,1,25,32,1600,FulcrumOuter,decoder,478.504673,478.504673,Mbs
binary8,3,1,26,32,1600,FulcrumOuter,decoder,478.504673,478.504673,Mbs
binary8,3,1,27,32,1600,FulcrumOuter,decoder,371.014493,371.014493,Mbs
binary8,3,1,28,32,1600,FulcrumOuter,decoder,488.888889,474.074074,Mbs
binary8,3,1,29,32,1600,FulcrumOuter,decoder,474.074074,474.074074,Mbs
binary8,3,1,30,32,1600,FulcrumOuter,decoder,371.014493,371.014493,Mbs
binary8,3,1,1,32,1600,FulcrumCombined,encoder,656.410256,656.410256,Mbs
binary8,3,1,2,32,1600,FulcrumCombined,encoder,673.684211,673.684211,Mbs
binary8,3,1,3,32,1600,FulcrumCombined,encoder,664.935065,664.935065,Mbs
binary8,3,1,4,32,1600,FulcrumCombined,encoder,673.684211,673.684211,Mbs
binary8,3,1,5,32,1600,FulcrumCombined,encoder,656.410256,656.410256,Mbs
binary8,3,1,6,32,1600,FulcrumCombined,encoder,588.505747,588.505747,Mbs
binary8,3,1,7,32,1600,FulcrumCombined,encoder,581.818182,581.818182,Mbs
binary8,3,1,8,32,1600,FulcrumCombined,encoder,497.087379,497.087379,Mbs
binary8,3,1,9,32,1600,FulcrumCombined,encoder,664.935065,664.935065,Mbs
binary8,3,1,10,32,1600,FulcrumCombined,encoder,673.684211,673.684211,Mbs
binary8,3,1,11,32,1600,FulcrumCombined,encoder,588.505747,588.505747,Mbs
binary8,3,1,12,32,1600,FulcrumCombined,encoder,664.935065,664.935065,Mbs
binary8,3,1,13,32,1600,FulcrumCombined,encoder,616.86747,616.86747,Mbs
binary8,3,1,14,32,1600,FulcrumCombined,encoder,648.101266,648.101266,Mbs
binary8,3,1,15,32,1600,FulcrumCombined,encoder,512,512,Mbs
binary8,3,1,16,32,1600,FulcrumCombined,encoder,616.86747,616.86747,Mbs
binary8,3,1,17,32,1600,FulcrumCombined,encoder,656.410256,656.410256,Mbs
binary8,3,1,18,32,1600,FulcrumCombined,encoder,682.666667,682.666667,Mbs
binary8,3,1,19,32,1600,FulcrumCombined,encoder,673.684211,673.684211,Mbs
binary8,3,1,20,32,1600,FulcrumCombined,encoder,656.410256,656.410256,Mbs
binary8,3,1,21,32,1600,FulcrumCombined,encoder,682.666667,682.666667,Mbs
binary8,3,1,22,32,1600,FulcrumCombined,encoder,682.666667,682.666667,Mbs
binary8,3,1,23,32,1600,FulcrumCombined,encoder,648.101266,648.101266,Mbs
binary8,3,1,24,32,1600,FulcrumCombined,encoder,656.410256,656.410256,Mbs
binary8,3,1,25,32,1600,FulcrumCombined,encoder,595.348837,595.348837,Mbs
binary8,3,1,26,32,1600,FulcrumCombined,encoder,656.410256,656.410256,Mbs
binary8,3,1,27,32,1600,FulcrumCombined,encoder,624.390244,624.390244,Mbs
binary8,3,1,28,32,1600,FulcrumCombined,encoder,682.666667,682.666667,Mbs
binary8,3,1,29,32,1600,FulcrumCombined,encoder,673.684211,673.684211,Mbs
binary8,3,1,30,32,1600,FulcrumCombined,encoder,640,640,Mbs
binary8,3,1,1,32,1600,FulcrumCombined,decoder,550.537634,550.537634,Mbs
binary8,3,1,2,32,1600,FulcrumCombined,decoder,562.637363,562.637363,Mbs
binary8,3,1,3,32,1600,FulcrumCombined,decoder,562.637363,562.637363,Mbs
binary8,3,1,4,32,1600,FulcrumCombined,decoder,556.521739,556.521739,Mbs
binary8,3,1,5,32,1600,FulcrumCombined,decoder,501.960784,501.960784,Mbs
binary8,3,1,6,32,1600,FulcrumCombined,decoder,550.537634,550.537634,Mbs
binary8,3,1,7,32,1600,FulcrumCombined,decoder,522.44898,522.44898,Mbs
binary8,3,1,8,32,1600,FulcrumCombined,decoder,562.637363,562.637363,Mbs
binary8,3,1,9,32,1600,FulcrumCombined,decoder,538.947368,538.947368,Mbs
binary8,3,1,10,32,1600,FulcrumCombined,decoder,538.947368,538.947368,Mbs
binary8,3,1,11,32,1600,FulcrumCombined,decoder,538.947368,538.947368,Mbs
binary8,3,1,12,32,1600,FulcrumCombined,decoder,538.947368,538.947368,Mbs
binary8,3,1,13,32,1600,FulcrumCombined,decoder,544.680851,544.680851,Mbs
binary8,3,1,14,32,1600,FulcrumCombined,decoder,544.680851,544.680851,Mbs
binary8,3,1,15,32,1600,FulcrumCombined,decoder,550.537634,550.537634,Mbs
binary8,3,1,16,32,1600,FulcrumCombined,decoder,538.947368,538.947368,Mbs
binary8,3,1,17,32,1600,FulcrumCombined,decoder,471.428571,457.142857,Mbs
binary8,3,1,18,32,1600,FulcrumCombined,decoder,412.903226,412.903226,Mbs
binary8,3,1,19,32,1600,FulcrumCombined,decoder,533.333333,533.333333,Mbs
binary8,3,1,20,32,1600,FulcrumCombined,decoder,320,320,Mbs
binary8,3,1,21,32,1600,FulcrumCombined,decoder,533.333333,533.333333,Mbs
binary8,3,1,22,32,1600,FulcrumCombined,decoder,527.835052,527.835052,Mbs
binary8,3,1,23,32,1600,FulcrumCombined,decoder,556.521739,556.521739,Mbs
binary8,3,1,24,32,1600,FulcrumCombined,decoder,550.537634,550.537634,Mbs
binary8,3,1,25,32,1600,FulcrumCombined,decoder,538.947368,538.947368,Mbs
binary8,3,1,26,32,1600,FulcrumCombined,decoder,550.537634,550.537634,Mbs
binary8,3,1,27,32,1600,FulcrumCombined,decoder,517.171717,517.171717,Mbs
binary8,3,1,28,32,1600,FulcrumCombined,decoder,544.680851,544.680851,Mbs
binary8,3,1,29,32,1600,FulcrumCombined,decoder,492.307692,492.307692,Mbs
binary8,3,1,30,32,1600,FulcrumCombined,decoder,556.521739,556.521739,Mbs
binary,4,1,1,32,1600,FulcrumInner,encoder,624.390244,624.390244,Mbs
binary,4,1,2,32,1600,FulcrumInner,encoder,562.637363,562.637363,Mbs
binary,4,1,3,32,1600,FulcrumInner,encoder,632.098765,632.098765,Mbs
binary,4,1,4,32,1600,FulcrumInner,encoder,624.390244,624.390244,Mbs
binary,4,1,5,32,1600,FulcrumInner,encoder,624.390244,624.390244,Mbs
binary,4,1,6,32,1600,FulcrumInner,encoder,416.260163,416.260163,Mbs
binary,4,1,7,32,1600,FulcrumInner,encoder,632.098765,632.098765,Mbs
binary,4,1,8,32,1600,FulcrumInner,encoder,595.348837,595.348837,Mbs
binary,4,1,9,32,1600,FulcrumInner,encoder,602.352941,602.352941,Mbs
binary,4,1,10,32,1600,FulcrumInner,encoder,632.098765,632.098765,Mbs
binary,4,1,11,32,1600,FulcrumInner,encoder,640,640,Mbs
binary,4,1,12,32,1600,FulcrumInner,encoder,624.390244,624.390244,Mbs
binary,4,1,13,32,1600,FulcrumInner,encoder,640,640,Mbs
binary,4,1,14,32,1600,FulcrumInner,encoder,562.637363,562.637363,Mbs
binary,4,1,15,32,1600,FulcrumInner,encoder,556.521739,556.521739,Mbs
binary,4,1,16,32,1600,FulcrumInner,encoder,632.098765,632.098765,Mbs
binary,4,1,17,32,1600,FulcrumInner,encoder,562.637363,562.637363,Mbs
binary,4,1,18,32,1600,FulcrumInner,encoder,640,640,Mbs
binary,4,1,19,32,1600,FulcrumInner,encoder,632.098765,632.098765,Mbs
binary,4,1,20,32,1600,FulcrumInner,encoder,632.098765,632.098765,Mbs
binary,4,1,21,32,1600,FulcrumInner,encoder,449.122807,449.122807,Mbs
binary,4,1,22,32,1600,FulcrumInner,encoder,648.101266,648.101266,Mbs
binary,4,1,23,32,1600,FulcrumInner,encoder,616.86747,616.86747,Mbs
binary,4,1,24,32,1600,FulcrumInner,encoder,632.098765,632.098765,Mbs
binary,4,1,25,32,1600,FulcrumInner,encoder,624.390244,624.390244,Mbs
binary,4,1,26,32,1600,FulcrumInner,encoder,506.930693,506.930693,Mbs
binary,4,1,27,32,1600,FulcrumInner,encoder,501.960784,501.960784,Mbs
binary,4,1,28,32,1600,FulcrumInner,encoder,648.101266,648.101266,Mbs
binary,4,1,29,32,1600,FulcrumInner,encoder,632.098765,632.098765,Mbs
binary,4,1,30,32,1600,FulcrumInner,encoder,575.280899,575.280899,Mbs
binary,4,1,1,32,1600,FulcrumInner,decoder,881.15942,742.028986,Mbs
binary,4,1,2,32,1600,FulcrumInner,decoder,900,800,Mbs
binary,4,1,3,32,1600,FulcrumInner,decoder,768,682.666667,Mbs
binary,4,1,4,32,1600,FulcrumInner,decoder,866.666667,711.111111,Mbs
binary,4,1,5,32,1600,FulcrumInner,decoder,870.588235,752.941176,Mbs
binary,4,1,6,32,1600,FulcrumInner,decoder,935.384615,787.692308,Mbs
binary,4,1,7,32,1600,FulcrumInner,decoder,643.478261,556.521739,Mbs
binary,4,1,8,32,1600,FulcrumInner,decoder,834.782609,742.028986,Mbs
binary,4,1,9,32,1600,FulcrumInner,decoder,910.769231,787.692308,Mbs
binary,4,1,10,32,1600,FulcrumInner,decoder,914.285714,812.698413,Mbs
binary,4,1,11,32,1600,FulcrumInner,decoder,900,800,Mbs
binary,4,1,12,32,1600,FulcrumInner,decoder,834.782609,742.028986,Mbs
binary,4,1,13,32,1600,FulcrumInner,decoder,898.630137,701.369863,Mbs
binary,4,1,14,32,1600,FulcrumInner,decoder,878.873239,721.126761,Mbs
binary,4,1,15,32,1600,FulcrumInner,decoder,876.712329,701.369863,Mbs
binary,4,1,16,32,1600,FulcrumInner,decoder,894.117647,752.941176,Mbs
binary,4,1,17,32,1600,FulcrumInner,decoder,883.58209,764.179104,Mbs
binary,4,1,18,32,1600,FulcrumInner,decoder,864.864865,691.891892,Mbs
binary,4,1,19,32,1600,FulcrumInner,decoder,845.714286,731.428571,Mbs
binary,4,1,20,32,1600,FulcrumInner,decoder,758.974359,656.410256,Mbs
binary,4,1,21,32,1600,FulcrumInner,decoder,548.148148,474.074074,Mbs
binary,4,1,22,32,1600,FulcrumInner,decoder,900,800,Mbs
binary,4,1,23,32,1600,FulcrumInner,decoder,870.588235,752.941176,Mbs
binary,4,1,24,32,1600,FulcrumInner,decoder,923.943662,721.126761,Mbs
binary,4,1,25,32,1600,FulcrumInner,decoder,900,800,Mbs
binary,4,1,26,32,1600,FulcrumInner,decoder,910.769231,787.692308,Mbs
binary,4,1,27,32,1600,FulcrumInner,decoder,925,800,Mbs
binary,4,1,28,32,1600,FulcrumInner,decoder,870.588235,752.941176,Mbs
binary,4,1,29,32,1600,FulcrumInner,decoder,886.153846,787.692308,Mbs
binary,4,1,30,32,1600,FulcrumInner,decoder,854.794521,701.369863,Mbs
binary8,4,1,1,32,1600,FulcrumOuter,encoder,640,640,Mbs
binary8,4,1,2,32,1600,FulcrumOuter,encoder,595.348837,595.348837,Mbs
binary8,4,1,3,32,1600,FulcrumOuter,encoder,624.390244,624.390244,Mbs
binary8,4,1,4,32,1600,FulcrumOuter,encoder,632.098765,632.098765,Mbs
binary8,4,1,5,32,1600,FulcrumOuter,encoder,640,640,Mbs
binary8,4,1,6,32,1600,FulcrumOuter,encoder,632.098765,632.098765,Mbs
binary8,4,1,7,32,1600,FulcrumOuter,encoder,624.390244,624.390244,Mbs
binary8,4,1,8,32,1600,FulcrumOuter,encoder,538.947368,538.947368,Mbs
binary8,4,1,9,32,1600,FulcrumOuter,encoder,609.52381,609.52381,Mbs
binary8,4,1,10,32,1600,FulcrumOuter,encoder,492.307692,492.307692,Mbs
binary8,4,1,11,32,1600,FulcrumOuter,encoder,501.960784,501.960784,Mbs
binary8,4,1,12,32,1600,FulcrumOuter,encoder,640,640,Mbs
binary8,4,1,13,32,1600,FulcrumOuter,encoder,632.098765,632.098765,Mbs
binary8,4,1,14,32,1600,FulcrumOuter,encoder,624.390244,624.390244,Mbs
binary8,4,1,15,32,1600,FulcrumOuter,encoder,656.410256,656.410256,Mbs
binary8,4,1,16,32,1600,FulcrumOuter,encoder,512,512,Mbs
binary8,4,1,17,32,1600,FulcrumOuter,encoder,624.390244,624.390244,Mbs
binary8,4,1,18,32,1600,FulcrumOuter,encoder,648.101266,648.101266,Mbs
binary8,4,1,19,32,1600,FulcrumOuter,encoder,506.930693,506.930693,Mbs
binary8,4,1,20,32,1600,FulcrumOuter,encoder,632.098765,632.098765,Mbs
binary8,4,1,21,32,1600,FulcrumOuter,encoder,640,640,Mbs
binary8,4,1,22,32,1600,FulcrumOuter,encoder,640,640,Mbs
binary8,4,1,23,32,1600,FulcrumOuter,encoder,632.098765,632.098765,Mbs
binary8,4,1,24,32,1600,FulcrumOuter,encoder,640,640,Mbs
binary8,4,1,25,32,1600,FulcrumOuter,encoder,640,640,Mbs
binary8,4,1,26,32,1600,FulcrumOuter,encoder,595.348837,595.348837,Mbs
binary8,4,1,27,32,1600,FulcrumOuter,encoder,602.352941,602.352941,Mbs
binary8,4,1,28,32,1600,FulcrumOuter,encoder,624.390244,624.390244,Mbs
binary8,4,1,29,32,1600,FulcrumOuter,encoder,527.835052,527.835052,Mbs
binary8,4,1,30,32,1600,FulcrumOuter,encoder,588.505747,588.505747,Mbs
binary8,4,1,1,32,1600,FulcrumOuter,decoder,449.122807,449.122807,Mbs
binary8,4,1,2,32,1600,FulcrumOuter,decoder,350.684932,350.684932,Mbs
binary8,4,1,3,32,1600,FulcrumOuter,decoder,318.012422,318.012422,Mbs
binary8,4,1,4,32,1600,FulcrumOuter,decoder,437.606838,437.606838,Mbs
binary8,4,1,5,32,1600,FulcrumOuter,decoder,396.899225,396.899225,Mbs
binary8,4,1,6,32,1600,FulcrumOuter,decoder,339.072848,339.072848,Mbs
binary8,4,1,7,32,1600,FulcrumOuter,decoder,453.097345,453.097345,Mbs
binary8,4,1,8,32,1600,FulcrumOuter,decoder,419.672131,419.672131,Mbs
binary8,4,1,9,32,1600,FulcrumOuter,decoder,430.252101,430.252101,Mbs
binary8,4,1,10,32,1600,FulcrumOuter,decoder,465.454545,465.454545,Mbs
binary8,4,1,11,32,1600,FulcrumOuter,decoder,426.666667,426.666667,Mbs
binary8,4,1,12,32,1600,FulcrumOuter,decoder,400,400,Mbs
binary8,4,1,13,32,1600,FulcrumOuter,decoder,453.097345,453.097345,Mbs
binary8,4,1,14,32,1600,FulcrumOuter,decoder,393.846154,393.846154,Mbs
binary8,4,1,15,32,1600,FulcrumOuter,decoder,465.454545,465.454545,Mbs
binary8,4,1,16,32,1600,FulcrumOuter,decoder,457.142857,457.142857,Mbs
binary8,4,1,17,32,1600,FulcrumOuter,decoder,453.097345,453.097345,Mbs
binary8,4,1,18,32,1600,FulcrumOuter,decoder,465.454545,465.454545,Mbs
binary8,4,1,19,32,1600,FulcrumOuter,decoder,465.454545,465.454545,Mbs
binary8,4,1,20,32,1600,FulcrumOuter,decoder,426.666667,426.666667,Mbs
binary8,4,1,21,32,1600,FulcrumOuter,decoder,363.120567,363.120567,Mbs
binary8,4,1,22,32,1600,FulcrumOuter,decoder,382.089552,382.089552,Mbs
binary8,4,1,23,32,1600,FulcrumOuter,decoder,457.142857,457.142857,Mbs
binary8,4,1,24,32,1600,FulcrumOuter,decoder,426.666667,426.666667,Mbs
binary8,4,1,25,32,1600,FulcrumOuter,decoder,423.140496,423.140496,Mbs
binary8,4,1,26,32,1600,FulcrumOuter,decoder,358.041958,358.041958,Mbs
binary8,4,1,27,32,1600,FulcrumOuter,decoder,423.140496,423.140496,Mbs
binary8,4,1,28,32,1600,FulcrumOuter,decoder,412.5,400,Mbs
binary8,4,1,29,32,1600,FulcrumOuter,decoder,287.640449,287.640449,Mbs
binary8,4,1,30,32,1600,FulcrumOuter,decoder,396.899225,396.899225,Mbs
binary8,4,1,1,32,1600,FulcrumCombined,encoder,624.390244,624.390244,Mbs
binary8,4,1,2,32,1600,FulcrumCombined,encoder,624.390244,624.390244,Mbs
binary8,4,1,3,32,1600,FulcrumCombined,encoder,581.818182,581.818182,Mbs
binary8,4,1,4,32,1600,FulcrumCombined,encoder,501.960784,501.960784,Mbs
binary8,4,1,5,32,1600,FulcrumCombined,encoder,616.86747,616.86747,Mbs
binary8,4,1,6,32,1600,FulcrumCombined,encoder,595.348837,595.348837,Mbs
binary8,4,1,7,32,1600,FulcrumCombined,encoder,595.348837,595.348837,Mbs
binary8,4,1,8,32,1600,FulcrumCombined,encoder,616.86747,616.86747,Mbs
binary8,4,1,9,32,1600,FulcrumCombined,encoder,609.52381,609.52381,Mbs
binary8,4,1,10,32,1600,FulcrumCombined,encoder,437.606838,437.606838,Mbs
binary8,4,1,11,32,1600,FulcrumCombined,encoder,497.087379,497.087379,Mbs
binary8,4,1,12,32,1600,FulcrumCombined,encoder,562.637363,562.637363,Mbs
binary8,4,1,13,32,1600,FulcrumCombined,encoder,538.947368,538.947368,Mbs
binary8,4,1,14,32,1600,FulcrumCombined,encoder,506.930693,506.930693,Mbs
binary8,4,1,15,32,1600,FulcrumCombined,encoder,624.390244,624.390244,Mbs
binary8,4,1,16,32,1600,FulcrumCombined,encoder,648.101266,648.101266,Mbs
binary8,4,1,17,32,1600,FulcrumCombined,encoder,656.410256,656.410256,Mbs
binary8,4,1,18,32,1600,FulcrumCombined,encoder,648.101266,648.101266,Mbs
binary8,4,1,19,32,1600,FulcrumCombined,encoder,487.619048,487.619048,Mbs
binary8,4,1,20,32,1600,FulcrumCombined,encoder,616.86747,616.86747,Mbs
binary8,4,1,21,32,1600,FulcrumCombined,encoder,640,640,Mbs
binary8,4,1,22,32,1600,FulcrumCombined,encoder,640,640,Mbs
binary8,4,1,23,32,1600,FulcrumCombined,encoder,648.101266,648.101266,Mbs
binary8,4,1,24,32,1600,FulcrumCombined,encoder,538.947368,538.947368,Mbs
binary8,4,1,25,32,1600,FulcrumCombined,encoder,609.52381,609.52381,Mbs
binary8,4,1,26,32,1600,FulcrumCombined,encoder,538.947368,538.947368,Mbs
binary8,4,1,27,32,1600,FulcrumCombined,encoder,550.537634,550.537634,Mbs
binary8,4,1,28,32,1600,FulcrumCombined,encoder,616.86747,616.86747,Mbs
binary8,4,1,29,32,1600,FulcrumCombined,encoder,609.52381,609.52381,Mbs
binary8,4,1,30,32,1600,FulcrumCombined,encoder,533.333333,533.333333,Mbs
binary8,4,1,1,32,1600,FulcrumCombined,decoder,441.37931,441.37931,Mbs
binary8,4,1,2,32,1600,FulcrumCombined,decoder,538.947368,538.947368,Mbs
binary8,4,1,3,32,1600,FulcrumCombined,decoder,512,512,Mbs
binary8,4,1,4,32,1600,FulcrumCombined,decoder,527.835052,527.835052,Mbs
binary8,4,1,5,32,1600,FulcrumCombined,decoder,478.504673,478.504673,Mbs
binary8,4,1,6,32,1600,FulcrumCombined,decoder,430.252101,430.252101,Mbs
binary8,4,1,7,32,1600,FulcrumCombined,decoder,527.835052,527.835052,Mbs
binary8,4,1,8,32,1600,FulcrumCombined,decoder,517.171717,517.171717,Mbs
binary8,4,1,9,32,1600,FulcrumCombined,decoder,474.074074,474.074074,Mbs
binary8,4,1,10,32,1600,FulcrumCombined,decoder,478.504673,478.504673,Mbs
binary8,4,1,11,32,1600,FulcrumCombined,decoder,497.087379,497.087379,Mbs
binary8,4,1,12,32,1600,FulcrumCombined,decoder,483.018868,483.018868,Mbs
binary8,4,1,13,32,1600,FulcrumCombined,decoder,384.962406,384.962406,Mbs
binary8,4,1,14,32,1600,FulcrumCombined,decoder,497.087379,497.087379,Mbs
binary8,4,1,15,32,1600,FulcrumCombined,decoder,517.171717,517.171717,Mbs
binary8,4,1,16,32,1600,FulcrumCombined,decoder,506.930693,506.930693,Mbs
binary8,4,1,17,32,1600,FulcrumCombined,decoder,527.835052,527.835052,Mbs
binary8,4,1,18,32,1600,FulcrumCombined,decoder,501.960784,501.960784,Mbs
binary8,4,1,19,32,1600,FulcrumCombined,decoder,527.835052,527.835052,Mbs
binary8,4,1,20,32,1600,FulcrumCombined,decoder,478.504673,478.504673,Mbs
binary8,4,1,21,32,1600,FulcrumCombined,decoder,501.960784,501.960784,Mbs
binary8,4,1,22,32,1600,FulcrumCombined,decoder,512,512,Mbs
binary8,4,1,23,32,1600,FulcrumCombined,decoder,409.6,409.6,Mbs
binary8,4,1,24,32,1600,FulcrumCombined,decoder,497.087379,497.087379,Mbs
binary8,4,1,25,32,1600,FulcrumCombined,decoder,423.140496,423.140496,Mbs
binary8,4,1,26,32,1600,FulcrumCombined,decoder,517.171717,517.171717,Mbs
binary8,4,1,27,32,1600,FulcrumCombined,decoder,506.930693,506.930693,Mbs
binary8,4,1,28,32,1600,FulcrumCombined,decoder,517.171717,517.171717,Mbs
binary8,4,1,29,32,1600,FulcrumCombined,decoder,533.333333,533.333333,Mbs
binary8,4,1,30,32,1600,FulcrumCombined,decoder,497.087379,497.087379,Mbs
binary,1,1,1,64,1600,FulcrumInner,encoder,487.619048,487.619048,Mbs
binary,1,1,2,64,1600,FulcrumInner,encoder,478.504673,478.504673,Mbs
binary,1,1,3,64,1600,FulcrumInner,encoder,437.606838,437.606838,Mbs
binary,1,1,4,64,1600,FulcrumInner,encoder,467.579909,467.579909,Mbs
binary,1,1,5,64,1600,FulcrumInner,encoder,453.097345,453.097345,Mbs
binary,1,1,6,64,1600,FulcrumInner,encoder,439.484979,439.484979,Mbs
binary,1,1,7,64,1600,FulcrumInner,encoder,483.018868,483.018868,Mbs
binary,1,1,8,64,1600,FulcrumInner,encoder,432.067511,432.067511,Mbs
binary,1,1,9,64,1600,FulcrumInner,encoder,465.454545,465.454545,Mbs
binary,1,1,10,64,1600,FulcrumInner,encoder,326.11465,326.11465,Mbs
binary,1,1,11,64,1600,FulcrumInner,encoder,401.568627,401.568627,Mbs
binary,1,1,12,64,1600,FulcrumInner,encoder,471.889401,471.889401,Mbs
binary,1,1,13,64,1600,FulcrumInner,encoder,426.666667,426.666667,Mbs
binary,1,1,14,64,1600,FulcrumInner,encoder,441.37931,441.37931,Mbs
binary,1,1,15,64,1600,FulcrumInner,encoder,396.899225,396.899225,Mbs
binary,1,1,16,64,1600,FulcrumInner,encoder,453.097345,453.097345,Mbs
binary,1,1,17,64,1600,FulcrumInner,encoder,416.260163,416.260163,Mbs
binary,1,1,18,64,1600,FulcrumInner,encoder,471.889401,471.889401,Mbs
binary,1,1,19,64,1600,FulcrumInner,encoder,433.898305,433.898305,Mbs
binary,1,1,20,64,1600,FulcrumInner,encoder,483.018868,483.018868,Mbs
binary,1,1,21,64,1600,FulcrumInner,encoder,441.37931,441.37931,Mbs
binary,1,1,22,64,1600,FulcrumInner,encoder,483.018868,483.018868,Mbs
binary,1,1,23,64,1600,FulcrumInner,encoder,461.261261,461.261261,Mbs
binary,1,1,24,64,1600,FulcrumInner,encoder,443.290043,443.290043,Mbs
binary,1,1,25,64,1600,FulcrumInner,encoder,459.192825,459.192825,Mbs
binary,1,1,26,64,1600,FulcrumInner,encoder,443.290043,443.290043,Mbs
binary,1,1,27,64,1600,FulcrumInner,encoder,445.217391,445.217391,Mbs
binary,1,1,28,64,1600,FulcrumInner,encoder,469.724771,469.724771,Mbs
binary,1,1,29,64,1600,FulcrumInner,encoder,461.261261,461.261261,Mbs
binary,1,1,30,64,1600,FulcrumInner,encoder,471.889401,471.889401,Mbs
binary,1,1,1,64,1600,FulcrumInner,decoder,480.717489,459.192825,Mbs
binary,1,1,2,64,1600,FulcrumInner,decoder,431.020408,417.959184,Mbs
binary,1,1,3,64,1600,FulcrumInner,decoder,479.324895,432.067511,Mbs
binary,1,1,4,64,1600,FulcrumInner,decoder,438.709677,412.903226,Mbs
binary,1,1,5,64,1600,FulcrumInner,decoder,414.342629,407.968127,Mbs
binary,1,1,6,64,1600,FulcrumInner,decoder,477.828054,463.348416,Mbs
binary,1,1,7,64,1600,FulcrumInner,decoder,446.666667,426.666667,Mbs
binary,1,1,8,64,1600,FulcrumInner,decoder,464.069264,443.290043,Mbs
binary,1,1,9,64,1600,FulcrumInner,decoder,414.117647,401.568627,Mbs
binary,1,1,10,64,1600,FulcrumInner,decoder,447.457627,433.898305,Mbs
binary,1,1,11,64,1600,FulcrumInner,decoder,451.282051,437.606838,Mbs
binary,1,1,12,64,1600,FulcrumInner,decoder,440,426.666667,Mbs
binary,1,1,13,64,1600,FulcrumInner,decoder,392.565056,380.669145,Mbs
binary,1,1,14,64,1600,FulcrumInner,decoder,407.604563,389.353612,Mbs
binary,1,1,15,64,1600,FulcrumInner,decoder,462.222222,455.111111,Mbs
binary,1,1,16,64,1600,FulcrumInner,decoder,481.415929,453.097345,Mbs
binary,1,1,17,64,1600,FulcrumInner,decoder,398.576512,364.412811,Mbs
binary,1,1,18,64,1600,FulcrumInner,decoder,466.367713,459.192825,Mbs
binary,1,1,19,64,1600,FulcrumInner,decoder,475.675676,461.261261,Mbs
binary,1,1,20,64,1600,FulcrumInner,decoder,426.229508,419.672131,Mbs
binary,1,1,21,64,1600,FulcrumInner,decoder,486.956522,445.217391,Mbs
binary,1,1,22,64,1600,FulcrumInner,decoder,472.246696,451.101322,Mbs
